index,seed,homeTeam,homeYear,homeFormation,homeStyle,awayTeam,awayYear,awayFormation,awayStyle,completed,steps,minute,homeGoals,awayGoals,auditStatus,goals,shots,onTarget,xg,passes,passOk,corners,fouls,yellow,red,tackles,tackleAttempts,interceptions,dribblesAttempted,dribblesCompleted,crosses,crossesOk,throughBalls,throughOk,offsides,saves,setPieceShots,setPieceGoals,openPlayGoals,penaltyGoals,directFreeKickGoals,crossedFreeKickGoals,cornerGoals,r12StatIdentityErrors,r12LegacyParityErrors,r12TransactionErrors,r12MaxFinalStep,r10MaxStationary,r10MaxOwnedStationary,p04OwnerWithoutContact,p04BoundaryClamps,invalid,outPlayer,outBall,maxBallStep,maxActiveStationary,canonicalOpenPlayGoals,canonicalPenaltyGoals,canonicalDirectFreeKickGoals,canonicalCrossedFreeKickGoals,canonicalCornerGoals
322,3419918,Costa Rica,2022,5-2-3,direct,Alemanha,1974,5-3-2,tiki,True,11749,90.11199999999187,1,2,CONSISTENT,3,14,5,1.87215468548328,203,178,8,4,0,0,10,15,4,4,1,21,9,10,6,0,2,4,0,0,0,0,0,0,0,0,0,0.37720066666666346,0.3,0.39999999999999997,0,2,0,0,0,53.45570797674396,0.13333333333333333,3,0,0,0,0
323,3427837,Romênia,1994,4-2-3-1,press,Arábia Saudita,2018,5-4-1,direct,True,12076,90.26399999999178,2,1,CONSISTENT,3,20,5,1.895389062744644,176,152,6,14,3,0,9,39,5,19,6,16,8,24,22,0,2,5,1,0,0,0,0,0,0,0,0,0.37189066666667175,0.3,0.6666666666666666,0,7,0,0,0,53.426053707427315,0.13333333333333333,2,0,0,0,1
324,3435756,Colômbia,1998,4-2-4,counter,Uruguai,2014,4-1-2-1-2,balanced,True,11805,90.00799999999192,1,0,CONSISTENT,1,13,1,1.9138813123974532,192,164,2,8,0,0,10,27,9,9,6,17,6,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0.40060400000000007,0.3,0.6,0,6,0,0,0,53.428888998545915,0.13333333333333333,1,0,0,0,0
325,3443675,Romênia,1994,5-4-1,direct,Áustria,1978,3-4-2-1,tiki,True,11995,90.00799999999192,3,3,CONSISTENT,6,20,10,2.2960796403870916,197,173,5,10,2,0,12,37,6,23,9,14,6,19,17,0,4,4,0,0,0,0,0,0,0,0,0,0.3718906666666684,0.3,0.6,0,4,0,0,0,53.43558141233434,0.13333333333333333,5,0,0,0,1
326,3451594,Colômbia,1998,4-2-3-1,park,França,1958,4-5-1,wings,True,12012,90.00799999999192,1,2,CONSISTENT,3,25,6,2.7332689218722934,192,158,10,12,3,0,17,52,10,23,11,17,4,18,13,0,3,4,0,0,0,0,0,0,0,0,0,0.42502999999999985,0.3133333333333333,0.6,0,7,0,0,0,53.440563422099764,0.19999999999999998,2,0,0,0,1
327,3459513,Romênia,1998,4-3-3,tiki,México,2002,3-1-4-2,park,True,11854,90.11199999999187,5,1,CONSISTENT,6,18,8,2.5976690790219896,201,168,5,7,1,0,10,35,6,21,11,18,8,13,11,0,2,2,0,0,0,0,0,0,0,0,0,0.3789313333333302,0.3,0.6,0,3,0,0,0,53.46400980711393,0.13333333333333333,6,0,0,0,0
328,3467432,Colômbia,2014,4-1-2-1-2,press,Escócia,1974,4-2-4,press,True,12117,90.2319999999918,3,4,CONSISTENT,7,26,10,3.4272494285560455,197,170,8,13,4,0,12,38,12,8,3,21,8,21,16,0,3,3,0,0,0,0,0,0,0,0,0,0.4358073333333338,0.3,0.6666666666666666,0,4,0,0,0,53.42316008923729,0.13333333333333333,4,0,0,0,3
329,3475351,Romênia,1990,5-4-1,balanced,Croácia,2018,5-2-3,direct,True,12263,90.3999999999917,0,4,CONSISTENT,4,19,7,2.8132922515488046,169,153,10,19,4,0,22,61,4,30,9,23,7,25,23,0,3,3,1,0,0,0,0,0,0,0,0,0.43336866666666657,0.3,0.9999999999999999,0,10,0,0,0,53.463385430601555,0.13333333333333333,1,0,0,0,3
330,3483270,Colômbia,1998,4-2-3-1,wings,Austrália,2010,4-1-2-1-2,counter,True,11973,90.08799999999188,2,0,CONSISTENT,2,18,7,1.807315775939458,191,158,7,12,1,0,21,53,8,22,8,22,9,18,11,0,5,4,1,0,0,0,0,0,0,0,0,0.3644173333333346,0.3,0.6666666666666666,0,6,0,0,0,53.44440585315392,0.13333333333333333,1,0,0,0,1
331,3491189,Rússia,2014,4-1-4-1,tiki,Suécia,1970,4-1-2-1-2,direct,True,12062,90.32799999999175,0,1,CONSISTENT,1,22,2,3.091732086698043,185,155,7,17,4,1,15,62,9,38,21,17,8,22,17,0,1,2,0,0,0,0,0,0,0,0,0,0.365557999999998,0.3133333333333333,0.6,0,9,0,0,0,53.40001182775061,0.19999999999999998,1,0,0,0,0
332,3499108,Colômbia,2026,4-5-1,counter,México,2022,5-4-1,balanced,True,11838,90.01599999999192,0,3,CONSISTENT,3,18,4,2.5470782891374033,184,153,9,9,2,0,24,64,13,32,24,15,5,15,10,0,1,2,0,0,0,0,0,0,0,0,0,0.3701533790216672,0.3,0.6333333333333333,0,6,0,0,0,53.42811891979472,0.13333333333333333,0,0,0,0,3
333,3507027,Rússia,2014,3-4-3,park,Irã,1978,3-4-3,tiki,True,11839,90.31199999999176,0,1,CONSISTENT,1,14,2,1.4772952047444248,190,166,6,9,2,0,12,28,9,7,3,21,6,17,17,0,1,3,0,0,0,0,0,0,0,0,0,0.36225399999999963,0.3,0.5333333333333333,0,8,0,0,0,53.422154021100724,0.13333333333333333,1,0,0,0,0
334,3514946,Costa Rica,1990,4-1-4-1,wings,Colômbia,2022,3-4-3,wings,True,11768,90.49599999999165,1,1,CONSISTENT,2,10,2,1.72900361132401,195,170,8,5,0,0,4,14,4,3,1,16,6,7,5,0,0,2,1,0,0,0,0,0,0,0,0,0.3805046666666681,0.3,0.6,0,3,0,0,0,53.41673550890242,0.13333333333333333,1,0,0,0,1
335,3522865,Rússia,1994,5-3-2,direct,Tunísia,2022,4-2-4,park,True,11917,90.18399999999183,2,0,CONSISTENT,2,23,5,2.7378171969094596,184,145,7,9,3,0,16,44,16,18,9,20,12,22,14,1,3,3,0,0,0,0,0,0,0,0,0,0.3556460000000011,0.3,0.6666666666666666,0,5,0,0,0,53.400361360711116,0.13333333333333333,2,0,0,0,0
336,3530784,Colômbia,2018,5-2-3,tiki,Nigéria,2002,3-1-4-2,press,True,11973,90.11199999999187,4,1,CONSISTENT,5,19,7,3.840330977501886,185,157,10,6,0,0,13,27,12,11,8,20,7,10,8,0,2,3,1,0,0,0,0,0,0,0,0,0.41425266666666605,0.3,0.6666666666666666,0,2,0,0,0,54.65300909211175,0.13333333333333333,3,0,1,0,1
337,3538703,Tchecoslováquia,1934,3-4-2-1,tiki,Suíça,2006,5-4-1,counter,True,11686,90.07999999999188,0,0,CONSISTENT,0,14,0,1.5726415409653052,194,168,5,7,2,0,11,36,5,23,13,11,3,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0.36469266666666805,0.3,0.3333333333333333,0,7,0,0,0,39.32811739631384,0.13333333333333333,0,0,0,0,0
338,3546622,Portugal,2006,4-4-2,press,Costa Rica,2014,4-2-4,wings,True,11994,90.00799999999192,3,2,CONSISTENT,5,23,8,3.3777627857444665,198,167,15,7,2,0,9,25,10,6,4,30,10,16,8,0,3,2,0,0,0,0,0,0,0,0,0,0.3867355015538821,0.3,0.6666666666666666,0,1,0,0,0,53.835228815773476,0.13333333333333333,4,0,0,0,1
339,3554541,Chile,1966,5-4-1,park,Irã,2026,4-5-1,tiki,True,11594,90.44799999999168,1,0,CONSISTENT,1,6,1,0.840515639610663,204,182,5,3,2,0,5,15,1,10,4,8,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3207898436455722,0.3,0.3333333333333333,0,2,0,0,0,53.43975284740673,0.13333333333333333,1,0,0,0,0
340,3562460,Nigéria,2018,3-4-2-1,tiki,Japão,2006,4-3-1-2,wings,True,11803,90.15199999999184,1,2,CONSISTENT,3,19,5,2.7120972935627865,196,163,5,8,1,0,16,40,6,15,11,12,2,11,8,0,2,2,1,0,0,0,0,0,0,0,0,0.3713006666666667,0.3133333333333333,0.6666666666666666,0,4,0,0,0,53.457643761397534,0.19999999999999998,2,1,0,0,0
341,3570379,Brasil,1986,4-2-3-1,press,Espanha,1950,5-4-1,wings,True,11869,90.24799999999179,0,0,CONSISTENT,0,17,3,1.5704739662919767,181,156,9,11,2,0,9,34,4,13,9,15,5,19,15,0,3,4,0,0,0,0,0,0,0,0,0,0.36225614178557686,0.3133333333333333,0.6333333333333333,0,3,0,0,0,47.2268364363901,0.19999999999999998,0,0,0,0,0
342,3578298,Portugal,2010,3-5-2,counter,Austrália,2006,4-1-2-1-2,tiki,True,11935,90.19999999999182,1,3,CONSISTENT,4,20,7,2.8536039086653666,189,160,11,6,0,0,12,36,10,18,10,23,9,16,12,1,3,1,0,0,0,0,0,0,0,0,0,0.382510666666664,0.3,0.6,0,4,0,0,0,53.48412869625874,0.13333333333333333,4,0,0,0,0
343,3586217,Chile,1966,3-1-4-2,direct,Dinamarca,2010,3-4-2-1,direct,True,11764,90.31999999999175,2,0,CONSISTENT,2,10,2,1.734985467825466,193,156,2,10,2,0,9,44,6,26,16,8,3,11,7,0,0,1,0,0,0,0,0,0,0,0,0,0.36473364392712093,0.3,0.6666666666666666,0,7,0,0,0,53.4274764581753,0.13333333333333333,2,0,0,0,0
344,3594136,Itália,1998,3-5-2,counter,EUA,1990,3-4-3,wings,True,11744,90.06399999999189,1,2,CONSISTENT,3,16,5,1.6251003684679155,195,162,2,5,1,0,7,18,10,7,1,10,5,14,12,0,2,0,0,0,0,0,0,0,0,0,0,0.38738799999999934,0.3133333333333333,0.6,0,3,0,0,0,53.405138791136636,0.19999999999999998,3,0,0,0,0
345,3602055,Argélia,2014,4-3-3,balanced,Itália,2006,4-2-2-2,balanced,True,12004,90.0559999999919,1,1,CONSISTENT,2,19,5,1.8422797914049833,191,165,9,11,4,0,8,30,11,14,9,23,9,20,15,2,3,3,0,0,0,0,0,0,0,0,0,0.47946666666667004,0.3,0.6666666666666666,0,7,0,0,0,53.41870518144067,0.13333333333333333,2,0,0,0,0
346,3609974,Portugal,2002,4-1-4-1,counter,França,2002,3-1-4-2,wings,True,12133,90.14399999999185,0,1,CONSISTENT,1,21,3,2.3519270064514286,176,155,13,15,4,0,28,59,4,25,10,22,7,18,12,2,2,4,0,0,0,0,0,0,0,0,0,0.3796393333333334,0.3,0.6666666666666666,0,8,0,0,0,63.06263573090754,0.13333333333333333,1,0,0,0,0
347,3617893,Chile,1950,4-2-2-2,wings,Bélgica,1990,5-2-3,tiki,True,11930,90.15999999999184,3,3,CONSISTENT,6,20,8,3.2592546637809274,185,146,7,6,0,0,10,25,14,9,6,22,13,14,11,0,2,4,0,0,0,0,0,0,0,0,0,0.36929466666666166,0.3133333333333333,0.6666666666666666,0,4,0,0,0,53.478975837289504,0.19999999999999998,6,0,0,0,0
348,3625812,Nigéria,2014,3-1-4-2,press,Suíça,1994,4-1-4-1,wings,True,11646,90.00799999999192,0,0,CONSISTENT,0,7,0,0.804715183603381,206,167,4,6,0,0,13,27,10,12,4,12,4,14,10,0,0,2,0,0,0,0,0,0,0,0,0,0.3646926666666698,0.3,0.6666666666666666,0,2,0,0,0,40.865080397335944,0.13333333333333333,0,0,0,0,0
349,3633731,Brasil,1982,4-3-2-1,tiki,Portugal,1966,4-1-2-1-2,wings,True,12175,90.00799999999192,4,3,CONSISTENT,7,23,10,2.5829115891722383,192,161,7,15,3,0,17,51,12,21,15,19,11,9,7,0,3,5,0,0,0,0,0,0,0,0,0,0.4478826666666689,0.3,0.8333333333333333,0,12,0,0,7,53.45903217472166,0.13333333333333333,6,0,0,0,1
350,3641650,Polônia,2006,4-2-2-2,counter,Alemanha,2022,5-4-1,tiki,True,11773,90.03199999999191,2,1,CONSISTENT,3,16,5,1.2551803882131698,214,178,3,5,2,0,7,29,7,21,14,6,1,11,4,0,2,0,0,0,0,0,0,0,0,0,0,0.42118400000000084,0.3,0.6666666666666666,0,2,0,0,0,53.40568597603749,0.13333333333333333,3,0,0,0,0
351,3649569,Camarões,2002,3-4-3,park,Brasil,2026,3-4-3,direct,True,11754,90.30399999999176,0,0,CONSISTENT,0,20,3,3.202891850424051,190,159,8,5,2,0,7,18,8,5,3,19,4,17,15,0,3,2,0,0,0,0,0,0,0,0,0,0.365125333333335,0.3,0.6333333333333333,0,3,0,0,0,42.54342793403083,0.13333333333333333,0,0,0,0,0
352,3657488,Escócia,1978,4-2-3-1,balanced,Áustria,1990,3-1-4-2,tiki,True,11667,90.12799999999186,1,0,CONSISTENT,1,11,6,1.267734834775225,198,170,6,3,1,0,1,6,6,2,1,13,4,8,6,0,5,1,0,0,0,0,0,0,0,0,0,0.394428666666669,0.3,0.6,0,2,0,0,0,53.43706708872454,0.13333333333333333,0,0,0,0,1
353,3665407,Dinamarca,2022,4-2-2-2,tiki,Arábia Saudita,2002,5-4-1,park,True,11845,90.00799999999192,0,1,CONSISTENT,1,12,2,1.2290139531954305,177,151,6,11,2,0,22,94,4,72,39,10,3,13,10,1,1,3,0,0,0,0,0,0,0,0,0,0.3560786666666709,0.3,0.6,0,9,0,0,0,53.40970368492714,0.13333333333333333,0,0,0,0,1
354,3673326,Chile,1998,4-3-1-2,wings,Camarões,2010,4-3-1-2,counter,True,11892,90.29599999999176,1,1,CONSISTENT,2,19,4,2.466766017082419,201,170,4,10,2,0,13,35,12,17,9,11,5,26,23,1,2,0,0,0,0,0,0,0,0,0,0,0.4132656900004296,0.3,0.6666666666666666,0,7,0,0,7,53.40898018857748,0.13333333333333333,1,0,0,0,1
355,3681245,Polônia,1978,4-4-2,direct,Escócia,1982,4-1-2-1-2,tiki,True,11902,90.3999999999917,2,0,CONSISTENT,2,16,3,2.1069175169938688,194,158,7,8,0,0,13,34,11,11,5,22,6,15,10,0,1,1,0,0,0,0,0,0,0,0,0,0.3928553333333338,0.3,0.6,0,5,0,0,0,53.44188467116551,0.13333333333333333,1,0,0,0,1
356,3689164,Brasil,2002,3-1-4-2,park,Japão,2026,5-4-1,press,True,12157,90.00799999999192,0,2,CONSISTENT,2,23,6,2.178390722184563,196,164,14,10,1,0,7,27,9,9,5,18,5,14,11,2,4,2,0,0,0,0,0,0,0,0,0,0.45390066666667,0.3,0.6,0,5,0,0,7,53.42759950614545,0.13333333333333333,0,0,0,0,2
357,3697083,Polônia,1978,3-4-3,balanced,Inglaterra,1954,4-3-2-1,press,True,11817,90.00799999999192,3,0,CONSISTENT,3,18,9,2.358159366045947,190,165,3,9,1,0,4,20,7,8,3,12,5,20,14,2,6,2,0,0,0,0,0,0,0,0,0,0.3928553333333358,0.3133333333333333,0.6666666666666666,0,1,0,0,0,53.413682687607995,0.19999999999999998,1,0,0,0,2
358,3705002,Chile,1982,4-3-2-1,park,Argélia,1982,4-3-2-1,park,True,12092,90.00799999999192,0,1,CONSISTENT,1,15,4,2.09227195973507,202,170,8,21,5,0,12,67,9,37,21,15,3,16,12,0,3,1,0,0,0,0,0,0,0,0,0,0.36268666666666427,0.3,0.6,0,15,0,0,0,53.430905612585434,0.13333333333333333,1,0,0,0,0
359,3712921,México,1998,4-5-1,wings,Portugal,2022,5-3-2,tiki,True,11596,90.07199999999189,1,0,CONSISTENT,1,11,4,0.9366020640500123,201,182,3,3,0,0,8,19,3,10,4,10,4,20,18,0,3,3,0,0,0,0,0,0,0,0,0,0.37936399999999976,0.3,0.5666666666666667,0,2,0,0,0,53.46038241641223,0.13333333333333333,1,0,0,0,0
360,3720840,Argentina,1982,4-1-4-1,park,EUA,2002,4-4-2,press,True,12136,90.2319999999918,1,2,CONSISTENT,3,21,7,2.2788588162860544,194,168,11,12,3,1,5,29,12,14,9,17,7,17,14,1,4,6,0,0,0,0,0,0,0,0,0,0.40146933333333235,0.3133333333333333,0.5666666666666667,0,7,0,0,0,59.650366684192896,0.19999999999999998,1,0,0,0,2
361,3728759,México,2002,4-2-4,counter,Bélgica,2022,5-3-2,tiki,True,11541,90.36799999999172,0,0,CONSISTENT,0,11,2,1.3628048249498754,208,174,5,0,0,0,2,6,6,2,2,8,2,7,6,0,2,1,0,0,0,0,0,0,0,0,0,0.36886200000000025,0.3,0.3333333333333333,0,0,0,0,0,39.02674757964487,0.13333333333333333,0,0,0,0,0
362,3736678,Chile,2010,4-4-2,park,Inglaterra,1998,4-1-4-1,counter,True,11992,90.06399999999189,2,2,CONSISTENT,4,22,7,2.133742957171857,192,168,4,12,2,0,10,50,8,29,23,9,3,16,13,0,3,1,0,0,0,0,0,0,0,0,0,0.3961593333333334,0.3,0.6,0,10,0,0,0,53.44712399904612,0.13333333333333333,4,0,0,0,0
363,3744597,Polônia,1982,4-1-4-1,park,Paraguai,2006,5-4-1,tiki,True,11873,90.07199999999189,3,0,CONSISTENT,3,18,3,2.756021166340118,185,158,8,6,1,0,12,36,4,19,13,17,7,15,10,1,0,3,0,0,0,0,0,0,0,0,0,0.3714579999999991,0.3,0.5666666666666667,0,5,0,0,0,53.44207403161819,0.13333333333333333,1,0,0,0,2
364,3752516,Brasil,2010,3-4-3,wings,Tunísia,2018,3-1-4-2,direct,True,12125,90.27199999999178,4,3,CONSISTENT,7,27,14,4.04504334051637,175,152,11,6,2,0,8,23,11,10,8,25,17,11,9,0,7,8,1,0,0,0,0,0,0,0,0,0.4250299999999982,0.3,0.6666666666666666,0,17,0,0,0,53.41744728332153,0.13333333333333333,5,0,0,0,2
365,3760435,Polônia,2006,4-2-4,balanced,Bulgária,1998,5-3-2,press,True,11621,90.00799999999192,2,1,CONSISTENT,3,11,3,1.136023127934295,205,174,4,2,0,0,2,11,7,7,4,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.36599066666666785,0.3,0.6,0,1,0,0,0,53.45844544856532,0.13333333333333333,1,0,0,0,2
366,3768354,Colômbia,1994,5-3-2,direct,Alemanha,1958,5-3-2,park,True,12183,90.01599999999192,2,0,CONSISTENT,2,18,2,1.2635005977388891,195,168,6,25,7,1,8,67,3,38,23,14,3,12,8,0,0,3,1,0,0,0,0,0,0,0,0,0.38538199999999995,0.3,0.6666666666666666,0,18,0,0,0,53.410027360300376,0.13333333333333333,1,0,1,0,0
367,3776273,Tchecoslováquia,1990,4-2-3-1,balanced,Inglaterra,2026,5-2-3,park,True,12266,90.20799999999181,1,3,CONSISTENT,4,20,5,2.6228993010158392,190,159,19,7,1,0,13,36,5,17,8,33,12,29,21,5,1,5,1,0,0,0,0,0,0,0,0,0.510594302758231,0.3,0.6666666666666666,0,4,0,0,0,53.44688291396937,0.13333333333333333,1,0,0,0,3
368,3784192,Coreia do Sul,1990,3-1-4-2,direct,Bélgica,2022,4-1-2-1-2,press,True,12162,90.19199999999182,1,1,CONSISTENT,2,21,5,2.481031856087626,184,156,8,18,2,0,15,42,10,15,3,23,7,25,18,0,3,3,0,0,0,0,0,0,0,0,0,0.3639846666666661,0.3,0.6666666666666666,0,11,0,0,0,53.40472632258123,0.13333333333333333,1,0,0,0,1
369,3792111,Inglaterra,1962,5-3-2,counter,Portugal,1986,4-2-4,direct,True,11796,90.02399999999191,1,0,CONSISTENT,1,14,5,1.6197869563951774,186,149,4,12,3,0,7,24,15,10,2,20,7,29,20,0,4,1,0,0,0,0,0,0,0,0,0,0.3569439999999963,0.3,0.6333333333333333,0,6,0,0,0,53.434763255075836,0.13333333333333333,1,0,0,0,0
370,3800030,Espanha,1998,4-2-3-1,balanced,Dinamarca,2022,4-4-2,tiki,True,12059,90.0559999999919,1,2,CONSISTENT,3,19,9,2.422405932512492,197,171,8,10,3,0,11,35,2,16,13,15,9,7,7,2,6,3,0,0,0,0,0,0,0,0,0,0.39041666666665975,0.3,0.6,0,8,0,0,0,53.42705678384108,0.13333333333333333,2,0,0,0,1
371,3807949,Camarões,1994,4-1-2-1-2,tiki,Argélia,1982,3-4-3,wings,True,12029,90.27199999999178,1,2,CONSISTENT,3,21,7,3.319509523209578,187,162,14,9,1,0,11,24,9,6,3,24,9,8,8,0,4,5,0,0,0,0,0,0,0,0,0,0.3602480000000071,0.3,0.6666666666666666,0,4,0,0,0,53.42416601456195,0.13333333333333333,3,0,0,0,0
372,3815868,Paraguai,2010,4-1-2-1-2,counter,Suécia,1978,3-4-3,tiki,True,11861,90.15199999999184,1,1,CONSISTENT,2,14,4,1.6524562460450338,184,147,8,9,2,1,11,31,15,11,5,19,4,20,15,0,2,3,0,0,0,0,0,0,0,0,0,0.4403413333333341,0.3,0.6666666666666666,0,4,0,0,0,53.427510233266105,0.13333333333333333,1,0,0,0,1
373,3823787,Camarões,1994,4-3-2-1,counter,México,1966,4-2-3-1,balanced,True,11883,90.21599999999181,1,0,CONSISTENT,1,15,7,1.8365377983446645,194,162,4,12,3,0,24,49,4,20,11,16,6,32,24,0,6,1,0,0,0,0,0,0,0,0,0,0.3602479999999999,0.3,0.6666666666666666,0,6,0,0,0,53.44266858543313,0.13333333333333333,1,0,0,0,0
374,3831706,Marrocos,2026,5-2-3,park,Colômbia,1994,4-3-3,counter,True,12319,90.0559999999919,2,2,CONSISTENT,4,26,9,3.573911891438775,169,148,23,5,0,0,5,14,11,4,1,43,15,26,23,0,5,9,1,0,0,0,0,0,0,0,0,0.45433333333333265,0.3133333333333333,0.6,0,2,0,0,0,53.42299038359579,0.19999999999999998,2,0,0,0,2
375,3839625,Austrália,2010,4-2-2-2,counter,Gana,2026,4-1-4-1,wings,True,12390,90.33599999999174,2,0,CONSISTENT,2,15,4,2.8318184264273163,180,152,13,21,5,0,13,43,15,16,6,29,6,30,23,0,2,2,0,0,0,0,0,0,0,0,0,0.36441733333333426,0.3,0.6666666666666666,0,9,0,0,7,53.469994365446674,0.13333333333333333,1,0,0,0,1
376,3847544,Itália,2010,4-4-2,press,Peru,1982,4-4-2,tiki,True,11971,90.30399999999176,0,1,CONSISTENT,1,14,2,1.8983295191357543,195,158,10,12,3,0,9,33,7,13,7,19,4,12,10,0,1,2,0,0,0,0,0,0,0,0,0,0.3705926666666655,0.3,0.6333333333333333,0,6,0,0,0,54.23535462171895,0.13333333333333333,0,0,0,0,1
377,3855463,Argentina,2018,3-5-2,balanced,Suécia,1994,4-4-2,balanced,True,11981,90.08799999999188,1,2,CONSISTENT,3,17,4,2.398268805443103,195,167,8,14,1,0,11,36,3,12,6,17,7,14,11,0,1,3,0,0,0,0,0,0,0,0,0,0.3565113333333348,0.3,0.6666666666666666,0,8,0,0,0,55.451872381945265,0.13333333333333333,2,0,0,0,1
378,3863382,Marrocos,1986,4-3-1-2,counter,Brasil,1986,4-2-4,balanced,True,11884,90.35999999999173,0,1,CONSISTENT,1,14,3,1.5465725732885498,198,169,3,15,1,0,17,54,8,27,16,15,6,25,21,0,2,2,0,0,0,0,0,0,0,0,0,0.3835333333333276,0.3,0.5666666666666667,0,9,0,0,0,43.53291578629636,0.13333333333333333,1,0,0,0,0
379,3871301,Bulgária,1994,3-4-2-1,direct,Alemanha,1958,4-5-1,balanced,True,11859,90.09599999999188,0,0,CONSISTENT,0,15,2,1.8103352866642675,201,170,9,7,1,0,6,27,4,13,11,21,4,24,19,3,2,0,0,0,0,0,0,0,0,0,0,0.36024800000000157,0.3,0.6,0,4,0,0,0,43.28166420707343,0.13333333333333333,0,0,0,0,0
380,3879220,Paraguai,2002,5-2-3,press,Arábia Saudita,1994,4-5-1,tiki,True,11804,90.00799999999192,2,2,CONSISTENT,4,16,7,3.3740803084740763,196,164,6,5,0,0,6,15,10,4,1,14,6,16,10,0,3,2,0,0,0,0,0,0,0,0,0,0.3708680000000058,0.3,0.6666666666666666,0,3,0,0,0,53.423500581079374,0.13333333333333333,2,0,0,0,2
381,3887139,Camarões,1990,5-3-2,counter,Suíça,2026,4-4-2,balanced,True,11674,90.0479999999919,1,0,CONSISTENT,1,16,2,0.8992554920410597,205,172,4,6,2,0,7,27,11,15,11,9,3,21,15,0,1,2,0,0,0,0,0,0,0,0,0,0.3838086666666652,0.3,0.6,0,4,0,0,0,53.43200873152995,0.13333333333333333,1,0,0,0,0
382,3895058,Espanha,1998,3-4-2-1,direct,Espanha,1990,4-3-2-1,wings,True,11835,90.14399999999185,1,1,CONSISTENT,2,13,3,1.3463753683241568,196,171,5,10,3,0,5,27,3,14,8,13,5,13,9,0,1,1,0,0,0,0,0,0,0,0,0,0.3904166666666661,0.3,0.6666666666666666,0,7,0,0,0,53.41266500271917,0.13333333333333333,2,0,0,0,0
383,3902977,Inglaterra,1954,4-3-2-1,wings,Marrocos,1970,4-4-2,tiki,True,11775,90.11999999999186,0,2,CONSISTENT,2,14,5,1.3207172796073907,201,180,2,10,2,0,15,39,4,22,10,10,2,17,16,0,3,2,0,0,0,0,0,0,0,0,0,0.35851733333333385,0.3,0.6,0,5,0,0,0,53.40601841206972,0.13333333333333333,2,0,0,0,0
384,3910896,Arábia Saudita,2026,5-2-3,wings,Croácia,1998,3-1-4-2,wings,True,11819,90.26399999999178,1,1,CONSISTENT,2,14,5,1.2056430412462769,208,175,5,7,1,0,8,27,10,12,9,14,3,16,12,0,3,1,0,0,0,0,0,0,0,0,0,0.38865774824960014,0.3,0.6,0,5,0,0,0,53.446640488622634,0.13333333333333333,1,0,0,0,1
385,3918815,Inglaterra,1982,3-4-2-1,park,Escócia,1986,4-1-2-1-2,counter,True,11977,90.17599999999183,0,1,CONSISTENT,1,17,3,2.202627099950651,196,161,10,13,4,0,15,56,11,29,14,20,7,17,10,1,2,3,0,0,0,0,0,0,0,0,0,0.3593826666666672,0.3,0.6666666666666666,0,7,0,0,0,53.44148576914585,0.13333333333333333,1,0,0,0,0
386,3926734,União Soviética,1986,5-3-2,wings,Japão,2018,5-4-1,park,True,11908,90.19999999999182,1,0,CONSISTENT,1,21,3,2.4357196345598937,190,166,8,12,0,0,14,72,8,38,32,14,5,14,9,0,2,2,0,0,0,0,0,0,0,0,0,0.43380133333333054,0.3133333333333333,0.6,0,5,0,0,0,53.41385369143379,0.19999999999999998,1,0,0,0,0
387,3934653,Nigéria,2002,3-5-2,balanced,Arábia Saudita,2002,5-2-3,tiki,True,11790,90.07199999999189,0,1,CONSISTENT,1,15,4,1.5363625070951183,188,154,8,8,0,0,14,33,9,16,6,21,7,17,14,0,3,5,0,0,0,0,0,0,0,0,0,0.3618213333333349,0.3,0.6,0,3,0,0,0,53.41749046383611,0.13333333333333333,0,0,0,0,1
388,3942572,Brasil,1974,5-4-1,direct,Uruguai,2002,4-5-1,wings,True,12044,90.35999999999173,0,1,CONSISTENT,1,19,4,1.527500233032656,184,159,3,21,4,0,15,53,4,24,11,11,5,24,19,0,3,4,0,0,0,0,0,0,0,0,0,0.4300646666666657,0.3,0.6666666666666666,0,9,0,0,0,53.43533968204196,0.13333333333333333,1,0,0,0,0
389,3950491,México,2018,4-2-2-2,tiki,Inglaterra,2022,4-4-2,counter,True,12102,90.14399999999185,0,2,CONSISTENT,2,19,5,2.698137441787119,179,150,13,15,2,0,14,42,8,15,7,22,8,21,15,1,3,2,0,0,0,0,0,0,0,0,0,0.3777082646786621,0.3133333333333333,0.6,0,12,0,0,0,53.43402724329622,0.19999999999999998,0,0,0,0,2
390,3958410,Austrália,2018,4-5-1,counter,Bélgica,2014,4-2-3-1,direct,True,12146,90.26399999999178,0,0,CONSISTENT,0,24,4,2.360479076490471,186,158,9,20,2,0,14,56,6,26,13,16,5,21,14,0,4,2,0,0,0,0,0,0,0,0,0,0.4823139520429085,0.3133333333333333,0.6666666666666666,0,15,0,0,0,43.47705274137105,0.19999999999999998,0,0,0,0,0
